search-results__entry__prism:url,title,author,publicationName,eIssn,Vol,issue,Pages,Date,Cited-by,university_affiliation,city,country,type,OA,issn
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85048926206,Engaging and supporting a University Press scholarly community,Taylor M.,Publications,23046775,6,2,null,6/1/2018,6,University of Huddersfield,Huddersfield,United Kingdom,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85048925733,Data-driven transition: Joint reporting of subscription expenditure and publication costs,Barbers I.,Publications,23046775,6,2,null,6/1/2018,1,Forschungszentrum Jülich (FZJ),Jülich,Germany,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85070783114,Library assessment research: A content comparison from three American library journals,Allen E.,Publications,23046775,6,1,null,1/23/2018,3,Florida Atlantic University,Boca Raton,United States,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85070746939,A study of social information seeking (SIS) among LIS research scholars in Pakistan,Khan A.,Publications,23046775,6,1,null,1/23/2018,1,Charles Sturt University,Bathurst,Australia,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85062278519,Opening the heart of science: A review of the changing roles of research libraries,Revez J.,Publications,23046775,6,1,null,1/23/2018,4,Faculdade de Letras da Universidade de Lisboa,Lisbon,Portugal,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85059333187,"Truebounded, overbounded, or underbounded? Scientists' personal publication lists versus lists generated through bibliographic information services",Dorsch I.,Publications,23046775,6,1,null,1/23/2018,2,Heinrich-Heine-Universität Düsseldorf,Dusseldorf,Germany,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85059316567,Thoughts on publishing the research article over the centuries,Banks D.,Publications,23046775,6,1,null,1/23/2018,3,Université de Brest (UBO),Brest,France,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85058678080,Reflective practice: Eight stages of publishing a scientific research paper,Donovan S.,Publications,23046775,6,1,null,1/23/2018,1,Naturalis Biodiversity Center,Leiden,Netherlands,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85055877562,Collaborating with management academics in a new economy: Benefits and challenges,Li Y.,Publications,23046775,6,1,null,1/23/2018,1,The University of Hong Kong,Pokfulam,Hong Kong,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85048931937,Retraction notices: Who authored them?,Xu S.(.,Publications,23046775,6,1,null,1/23/2018,2,Huanggang Normal University,Huanggang,China,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85045528976,Substandard journal management: Wastage of authors' motivation,Sorooshian S.,Publications,23046775,6,1,null,1/23/2018,2,Universiti Malaysia Pahang,Kuantan,Malaysia,Note,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85041628397,Dielectric and bioimpedance research studies: A scientometric approach using the scopus database,El Khaled D.,Publications,23046775,6,1,null,1/23/2018,11,Universidad de Almeria,Almeria,Spain,Review,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033228783,Worldwide scientific production indexed by Scopus on labour relations,Salmerón-Manzano E.,Publications,23046775,5,4,null,12/1/2017,16,International University of La Rioja,Logrono,Spain,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033226342,"Nemo solus satis sapit: Trends of research collaborations in the Vietnamese social sciences, observing 2008-2017 Scopus data",Vuong Q.H.,Publications,23046775,5,4,null,12/1/2017,9,Université libre de Bruxelles (ULB),Brussels,Belgium,Article,TRUE,
,,,,,,,,,,Hanoi Architectural University,Hanoi,Viet Nam,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033214732,Open access scholarly journal publishing in Chinese,Shen C.,Publications,23046775,5,4,null,12/1/2017,6,Hanken School of Economics,Helsinki,Finland,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033214040,Computer science papers in web of science: A bibliometric analysis,Fiala D.,Publications,23046775,5,4,null,12/1/2017,9,University ofWest Bohemia,Pilsen,Czech Republic,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85032974580,A proposed currency system for academic peer review payments using the blockchain technology,Spearpoint M.,Publications,23046775,5,3,null,9/1/2017,12,University of Canterbury,Christchurch,New Zealand,Article,TRUE,
,,,,,,,,,,Olsson Fire and Risk,Manchester,United Kingdom,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85032942056,Improving the measurement of scientific success by reporting a self-citation index,Flatt J.,Publications,23046775,5,3,null,9/1/2017,10,University of Zurich,Zurich,Switzerland,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85032935872,Measurement of similarity in academic contexts,Mahian O.,Publications,23046775,5,3,null,9/1/2017,3,"Islamic Azad University, Mashhad Branch",Khorasan Razavi,Iran,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85032892376,Measuring time-dynamics and time-stability of journal rankings in mathematics and physics by means of fractional p-variations,Ferrer-Sapena A.,Publications,23046775,5,3,null,9/1/2017,3,Universitat Politècnica de València,Valencia,Spain,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033238556,Oceanographic data repositories: An analysis of the international situation,da Silva F.,Publications,23046775,5,2,null,6/1/2017,0,Universidade Federal do Rio Grande,Rio Grande,Brazil,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033237136,A trust framework for online research data services,Wolski M.,Publications,23046775,5,2,null,6/1/2017,3,Griffith University,Brisbane,Australia,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033230390,"Authorship of retraction notices: ""If names are not rectified, then language will not be in accord with truth.""",Hu G.,Publications,23046775,5,2,null,6/1/2017,1,National Institute of Education,Singapore City,Singapore,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033230075,Peer review in controversial topics - A case study of 9/11,Wyndham J.,Publications,23046775,5,2,null,6/1/2017,3,,,,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033224833,Selfish memes: An update of Richard Dawkins' bibliometric analysis of key papers in sociobiology,Aaen-Stockdale C.,Publications,23046775,5,2,null,6/1/2017,2,Handelshøyskolen BI,Oslo,Norway,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033224805,Transitioning from a conventional to a 'mega' journal: A bibliometric case study of the journal Medicine,Wakeling S.,Publications,23046775,5,2,null,6/1/2017,15,The University of Sheffield,Sheffield,United Kingdom,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033223547,Quantitative and qualitative analysis of editor behavior through potentially coercive citations,Herteliu C.,Publications,23046775,5,2,null,6/1/2017,12,Bucharest University of Economic Studies,Bucharest,Romania,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033223055,A cover story: Music Educators Journal and historical-political narrativity,Freer P.,Publications,23046775,5,2,null,6/1/2017,0,Georgia State University,Atlanta,United States,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033220018,Virtual reference services through web search engines: Study of academic libraries in Pakistan,Khan R.,Publications,23046775,5,2,null,6/1/2017,2,University of Sargodha,Sargodha,Pakistan,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033219953,Thirteen Ways to write an abstract,Hartley J.,Publications,23046775,5,2,null,6/1/2017,2,Keele University,Keele,United Kingdom,Note,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033217464,Peer review and churchill,Singleton A.,Publications,23046775,5,2,null,6/1/2017,0,,,,Editorial,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85033214368,Social media usage for patients and healthcare consumers: A literature review,Cordos A.,Publications,23046775,5,2,null,6/1/2017,5,Universitatea de Medicina si Farmacie Iuliu Hatieganu din Cluj-Napoca,Cluj Napoca,Romania,Review,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85032993783,"""Second language writing"" publications in web of science: A bibliometric analysis",Arik B.,Publications,23046775,5,1,null,3/1/2017,6,Purdue University,West Lafayette,United States,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85032991773,"Research data reusability: Conceptual foundations, barriers and enabling technologies",Thanos C.,Publications,23046775,5,1,null,3/1/2017,7,Consiglio Nazionale delle Ricerche,Rome,Italy,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85032982530,Accountability and high impact journals in the health sciences,Buchan A.,Publications,23046775,5,1,null,3/1/2017,0,University of Toronto Faculty of Medicine,Toronto,Canada,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85032950256,Acknowledgement to reviewers of publications in 2016,,Publications,23046775,5,1,null,3/1/2017,0,,,,Editorial,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85029455407,White paper on research data service discoverability,Thanos C.,Publications,23046775,5,1,null,3/1/2017,2,Consiglio Nazionale delle Ricerche,Rome,Italy,Article,TRUE,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85073568568,Learning to smell: on the shifting modalities of experience,Teil G.,Senses and Society,17458935,14,3,330-345,9/2/2019,1,Universite Paris-Saclay,Saint-Aubin,France,Article,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85073568157,Embodied viewing and Degas’s Little Dancer Aged Fourteen: a multi-disciplinary experiment in eye-tracking and motion capture,Wiseman B.,Senses and Society,17458935,14,3,284-296,9/2/2019,0,Københavns Universitet,Copenhagen,Denmark,Article,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85073565099,Puzzling pieces: a sensory design learning tool,Harris E.,Senses and Society,17458935,14,3,351-360,9/2/2019,0,Carleton University,Ottawa,Canada,Article,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85073558213,Lisa Hirmer: We Are Weather,Frappier V.,Senses and Society,17458935,14,3,368-372,9/2/2019,0,Ontario College of Art and Design,Toronto,Canada,Review,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85073554790,Singing with Durham Cathedral: exploring the relationship between architecture and singing,Calvert A.,Senses and Society,17458935,14,3,271-283,9/2/2019,0,The University of Manchester,Manchester,United Kingdom,Article,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85073553906,Affordance theory: a Rejoinder to “Musical events and perceptual ecologies” by Eric Clarke et al.,Valiquet P.,Senses and Society,17458935,14,3,346-350,9/2/2019,1,The University of Edinburgh,Edinburgh,United Kingdom,Letter,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85073526104,Pseudo-haptics: leveraging cross-modal perception in virtual environments,Collins K.,Senses and Society,17458935,14,3,313-329,9/2/2019,0,University of Waterloo,Waterloo,Canada,Article,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85073514234,Seeing touch and touching sight: a reflection on the tactility of vision,Lauwrens J.,Senses and Society,17458935,14,3,297-312,9/2/2019,0,Universiteit van Pretoria,Pretoria,South Africa,Article,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85073473030,A sensorial No Man’s Land: corporeality and the Western Front during the First World War,Leonard M.,Senses and Society,17458935,14,3,257-270,9/2/2019,0,University of Bristol,Bristol,United Kingdom,Article,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068241424,"Designing for “touch”, “reach” and “movement” in postwar (1946–1972) English primary and infant school environments",Burke C.,Senses and Society,17458935,14,2,207-220,5/4/2019,0,University of Cambridge,Cambridge,United Kingdom,Article,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068239251,Learning to make sense: interdisciplinary perspectives on sensory education and embodied enculturation,Thyssen G.,Senses and Society,17458935,14,2,119-130,5/4/2019,0,Liverpool John Moores University,Liverpool,United Kingdom,Editorial,TRUE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068235005,The child of the senses. Education and the concept of experience in the eighteenth century,Chakkalakal S.,Senses and Society,17458935,14,2,148-172,5/4/2019,0,Humboldt-Universität zu Berlin,Berlin,Germany,Article,TRUE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068233075,Odorous childhoods and scented worlds of learning: a sensory history of health and outdoor education initiatives in Western Europe (1900s-1960s),Thyssen G.,Senses and Society,17458935,14,2,173-193,5/4/2019,0,Liverpool John Moores University,Liverpool,United Kingdom,Article,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068230678,Family touch practices and learning experiences in the museum,Jewitt C.,Senses and Society,17458935,14,2,221-235,5/4/2019,0,UCL Knowledge Lab,London,United Kingdom,Article,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068220089,"Learning (to) taste: food, aesthetics, and education in early modern France",von Hoffmann V.,Senses and Society,17458935,14,2,131-147,5/4/2019,0,Universite de Liege,Liege,Belgium,Article,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068216782,Chloë Lum and Yannick Desranleau: What Do Stones Smell Like in the Forest?,Achterbergh I.,Senses and Society,17458935,14,2,253-256,5/4/2019,0,Independent,Toronto,Canada,Review,FALSE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068215961,Learning to listen and look: the shift from the monitorial system of education to teacher-led lessons,Landahl J.,Senses and Society,17458935,14,2,194-206,5/4/2019,0,Stockholms universitet,Stockholm,Sweden,Article,TRUE,17458927
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85068214783,Making sense of HIV/AIDS: Pascal de Duve and the sensitive historian of education<sup>1</sup>,Verstraete P.,Senses and Society,17458935,14,2,236-248,5/4/2019,0,KU Leuven,3000 Leuven,Belgium,Article,FALSE,17458927
